id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
181812,Star Wars: The Rise of Skywalker,Adventure-Action-Science Fiction,en,The surviving Resistance faces the First Order once again as the journey of Rey Finn and Poe Dameron continues. With the power and knowledge of generations behind them the final battle begins.,62.836,Lucasfilm Ltd.-Bad Robot,12/18/19,250000000,1074144248,142,Released,Every generation has a legend,6.355,9154,Carrie Fisher-Mark Hamill-Daisy Ridley-Adam Driver-John Boyega-Oscar Isaac-Anthony Daniels-Naomi Ackie-Domhnall Gleeson-Richard E. Grant-Lupita Nyong'o-Keri Russell-Joonas Suotamo-Kelly Marie Tran-Ian McDiarmid-Billy Dee Williams-Greg Grunberg-Shirley Henderson-Billie Lourd-Dominic Monaghan-Hassan Taj-Lee Towersey-Brian Herring-Dave Chapman-Richard Guiver-Lynn Robertson Bruce-J.J. Abrams-Claire Roi Harvey-Richard Coombs-Matt Denton-Nick Kellington-Mandeep Dhillon-Alison Rose-Amanda Lawrence-Tanya Moodie-Simon Paisley Day-Geff Francis-Amanda Hale-Amir El-Masry-Aidan Cook-Martin Wilde-Anton Simpson-Tidy-Lukaz Leong-Tom Rodgers-Joe Kennard-Ashley Beck-Bryony Miller-Cyril Nri-Angela Christian-Indra OvÌ©-Richard Bremmer-Richard Durden-Andrew Havill-Nasser Memarzia-Patrick Kennedy-Aaron Neil-Joe Hewetson-Raghad Chaar-MimÌ¨ M. Khayisa-Tom Wilton-Chris Terrio-Kiran Shah-Debra Wilson-Josef Altin-Vinette Robinson-Mike Quinn-Bill Kipsang Rotich-Ann Firbank-Diana Kent-Warwick Davis-Harrison Davis-Elliot Hawkes-Philicia Saunders-John Williams-Nigel Godrich-Dhani Harrison-J.D. Dillard-Dave Hearn-Rochenda Sandall-Jacob Fortune-Lloyd-Andreea Diac-Liam Cook-Denis Lawson-Carolyn Hennesy-Paul Kasey-Matthew Wood-James Earl Jones-Andy Serkis-Josefine Irrera Jackson-Cailey Fleming-Jodie Comer-Billy Howle-Hayden Christensen-Olivia d'Abo-Ashley Eckstein-Jennifer Hale-Samuel L. Jackson-Ewan McGregor-Alec Guinness-Frank Oz-Angelique Perrin-Freddie Prinze Jr.-Liam Neeson-Harrison Ford-Lin-Manuel Miranda-Ed Sheeran-Gerald W. Abrams-Jeff Garlin-Karl Urban-Kevin Smith,space opera,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,/jOzrELAzFxtMx2I4uDGHOotdfsS.jpg,181808-140607-1895-1894-1893-348350-11-330459-1891-1892-52249-271172-12180-429617-512200-299534-475557-551591-432134-161704-82938
301528,Toy Story 4,Family-Adventure-Animation-Comedy-Fantasy,en,"Woody has always been confident about his place in the world and that his priority is taking care of his kid whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",109.033,Walt Disney Pictures-Pixar,6/19/19,175000000,1073395000,100,Released,Get Ready to Hit the Road,7.51,9236,Tom Hanks-Tim Allen-Annie Potts-Tony Hale-Keegan-Michael Key-Madeleine McGraw-Christina Hendricks-Jordan Peele-Keanu Reeves-Ally Maki-Jay Hernandez-Lori Alan-Joan Cusack-Bonnie Hunt-Kristen Schaal-Emily Davis-Wallace Shawn-John Ratzenberger-Blake Clark-June Squibb-Carl Weathers-Lila Sage Bromley-Don Rickles-Jeff Garlin-Maliah Bargas-Good-Jack McGraw-Juliana Hansen-Estelle Harris-Laurie Metcalf-Steve Purcell-Mel Brooks-Alan Oppenheimer-Carol Burnett-Betty White-Carl Reiner-Bill Hader-Patricia Arquette-Timothy Dalton-Flea-Melissa VillaseÌ±or-Jeff Pidgeon-John Morris,friendship-cartoon-rescue mission-sequel-buddy-cowboy-duringcreditsstinger-toy comes to life,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,863-10193-1028506-862-429617-420818-260513-221518-585-475557-2062-404368-260514-49013-330457-920-508439-62211-12-354912-299534
10193,Toy Story 3,Animation-Family-Comedy,en,Woody Buzz and the rest of Andy's toys haven't been played with in years. With Andy about to go to college the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.,84.15,Pixar-Walt Disney Pictures,6/16/10,200000000,1066970000,103,Released,No toy gets left behind.,7.793,13967,Tom Hanks-Tim Allen-Joan Cusack-Don Rickles-Wallace Shawn-John Ratzenberger-Estelle Harris-Blake Clark-Jeff Pidgeon-Ned Beatty-Michael Keaton-Jodi Benson-John Morris-Emily Hahn-Timothy Dalton-Kristen Schaal-Jeff Garlin-Bonnie Hunt-Whoopi Goldberg-Jack Angel-John Cygan-Jan Rabson-Laurie Metcalf-Lori Alan-Bea Miller-R. Lee Ermey-Teddy Newton-Richard Kind-Bud Luckey-Javier FernÌÁndez-PeÌ±a-Charlie Bright-Amber Kroner-Brianna Maiwand-Erik von Detten-Jack Willis-Woody Smith-Carlos Alazraqui-Teresa Ganzel-Jess Harnell-Danny Mann-Mickie McGowan-Laraine Newman-Colleen O'Shaughnessey-Bob Peterson-Jerome Ranft-Lee Unkrich-Colette Whitaker-Constantino Bravos-Taiana Huff-Adam Joshua Jastrow-Leo Jergovic-Theodore F. Kayser-Gia Michailidis-Nikolas Michailidis-AramÌ© Scott-Hannah Unkrich-Godfrey Gao-Sherry Lynn-Jim Ward-Frank Welker,escape-hostage-college-sequel-buddy-daycare-teddy bear-duringcreditsstinger-toy comes to life-personification-inanimate objects come to life,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,/uAfhsySkr1UzQg1zdg3dZQRz9Fd.jpg,863-862-585-12-9806-2062-14160-10681-920-62211-49013-808-62177-9487-38757-8587-953-10191-425-9502-20352
58,Pirates of the Caribbean: Dead Man's Chest,Adventure-Fantasy-Action,en,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,95.856,Walt Disney Pictures-Jerry Bruckheimer Films-Second Mate Productions,07-06-2006,200000000,1065659812,151,Released,Captain Jack is back!,7.337,14283,Johnny Depp-Orlando Bloom-Keira Knightley-Stellan SkarsgÌ´rd-Bill Nighy-Jack Davenport-Kevin McNally-Jonathan Pryce-Lee Arenberg-Mackenzie Crook-Tom Hollander-Naomie Harris-David Bailie-Martin Klebba-David Schofield-Alex Norton-Dermot Keaney-Andy Beckwith-Clive Ashborn-Reggie Lee-Christopher Adamson-Jonathan Linsley-John Boswall-Max Baker-Steve Speirs-Lauren Maher-Vanessa Branch-Luke de Woolfson-Jonathan Kite-Ho-Kwan Tse-Peter Donald Badalamenti II-Christopher S. Capp-Donald Dowd-Barry McEvoy-Claudia Adams-Filip Cvijetic-Michael Enright-Geoffrey Rush,witch-fortune teller-bondage-exotic island-monster-captain-east india company-compass-ship-daughter-sword fight-pirate-cannibal-swashbuckler-kraken-aftercreditsstinger-based on theme park ride,/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,/14F9FtM2DOPex5zrZkauJwWobtl.jpg,285-1865-22-166426-675-12444-767-674-672-12445-673-425-607-557-10138-121-671-10528-12155-862-12
330459,Rogue One: A Star Wars Story,Action-Adventure-Science Fiction,en,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,44.122,Lucasfilm Ltd.,12/14/16,200000000,1056057273,133,Released,A Rebellion Built on Hope,7.487,13990,Felicity Jones-Diego Luna-Alan Tudyk-Donnie Yen-Jiang Wen-Ben Mendelsohn-Guy Henry-Forest Whitaker-Riz Ahmed-Mads Mikkelsen-Jimmy Smits-Alistair Petrie-Genevieve O'Reilly-Ben Daniels-Paul Kasey-Stephen Stanton-Ian McElhinney-Fares Fares-Jonathan Aris-Sharon Duncan-Brewster-Spencer Wilding-Daniel Naprous-James Earl Jones-Ingvild Deila-Anthony Daniels-Jimmy Vee-Valene Kane-Beau Gadsdon-Dolly Gadsdon-Duncan Pow-Jordan Stephens-Babou Ceesay-Aidan Cook-Daniel Mays-Andy de la Tour-Tony Pitts-Martin Gordon-Eric MacLennan-Francis Magee-Bronson Webb-Geraldine James-Ariyon Bakare-Simon Farnaby-Drewe Henley-Angus MacInnes-Toby Hefferman-Jack Roth-Geoff Bell-Derek Arnold-Nick Kellington-Michael Smiley-Warwick Davis-Angus Wright-David Ankrum-Ian Whyte-Rian Johnson-Ned Dennehy-Angus Cook-Emeson Nwolie-Jorge Leon Martinez-Russell Balogh-Steen Young-Attila G. Kerekes-Mac Pietowski-Ram Bergman-Katie Sheridan-Terri Douglas-Vanessa Lengies-Vanessa Marshall-Verona Blue-Dave Filoni-David Boat-David Cowgill-David Sobolov-Eugene Byrd-Fred Tatasciore-James Arnold Taylor-Julian Stone-Matthew Wood-Michael Giacchino-Robin Atkin Downes-Samuel Witwer-Tom Kane-Tony Gilroy-Yuri Lowenthal-Alexi Melvin-Christian Simpson-Christopher Scarabosio-David Acord-Flora Miller-John Gilroy-John S. Schwartz-Jonathan Dixon-Karen Huie-Kevin Hickman-Lex Lang-Michael Donovan-Orly Schuchmacher-Steve Bardrack-Tom Harrison-Read-William M. Patrick-Robert Benedetti-Hall-Richard Franklin-James Harkness-David M. Santana-Robin Pearce-Tim Beckmann-Gabby Wong-Richard Glover-Richard Cunningham-Michael Gould-Rufus Wright-Michael Shaeffer-Matt Rippy-Michael Nardone-Nathan Plant-Christopher Patrick Nolan-Dee Tails-Ruth Bell-May Bell-Keith Dunphy-Alan Rushton-Weston Gavin-Nick Hobbs-Samantha Alleyne-BenjamÌ_n BenÌ_tez-Arthur L. Bernstein-Steve Blum-Bern CollaÌ_o-Brendan Cook-Sabine Crossen-Matthew Dale-Zarene Dallas-Dave Prince-Gareth Edwards-Daniel Eghan-Marc Esse-Jake Francis-Scott Frazer-Steven James Griffiths-Sam Hanover-Philip Harvey-James Henri-Thomas-Dolly Jagdeo-Gary Kiely-Kamil Lemieszewski-Tyrone Love-Obie Matthew-Sandeep Mohan-Robert Strange-David Norfolk-Axel Nu-Jem Kai Olsen-Mike Prior-Louis Samms-Scott Tanner-Arti Shah-Kiran Shah-Tim Stafford-Scott Stevenson-Matthew Stirling-John Swartz-Albert Tang-Vince Taylor-Michael Thyx-Tony Toste-Sezer Unver-Pablo Verdejo-Jay Waddell-Paul Weston-John Whitby-Boriana Williams-Dion Williams-Ivy Wong-Hiu Woong-Sin-Sam Wilkinson-Hugh O'Brien,rebel-spacecraft-space battle-space travel-prequel-rebellion-female protagonist-space western-suicide mission-robot-spin off-space opera-alien language-against the odds-blind man,/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,/6t8ES1d12OzWyCGxBeDYLHoaDrT.jpg,140607-1895-1894-1893-181808-11-1891-348350-1892-181812-284052-271110-12180-263115-259316-283995-246655-209112-329865-118340-188927
420817,Aladdin,Adventure-Fantasy-Romance-Family,en,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,49.295,Walt Disney Pictures-Rideback,5/22/19,183000000,1054304000,127,Released,Choose Wisely.,7.1,9068,Will Smith-Mena Massoud-Naomi Scott-Marwan Kenzari-Navid Negahban-Nasim Pedrad-Billy Magnussen-Numan Acar-Jordan A. Nash-Taliyah Blair-Aubrey Lin-Amir Boutrous-Omari Bernard-Nathaniel Ellul-Sebastien Torkia-Buckso Dhillon-Woolley-Ceara Batson-Vinani Mwazanzale-Demii Lee Walker-Elena Zacharia-Nazerene Williams-Bessy Naidu-Marisha Wallace-Maya Saroya-Amer Chadha-Patel-Omar Abidi-Stefan Kalipha-Firas Waleed Al-Taybeh-Nina Wadia-Elif Knight-Saikat Ahamed-Amed Hashimi-Stefan Capper-Jamal Sims-Alan Tudyk-Frank Welker-Robby Haynes-Bern CollaÌ_o-Michael Herne-Hiten Patel-Joey Ansah-Luke Johnson,hero-hustler-palace-musical-sultan-flying carpet-rags to riches-romance-monkey-family-first love-based on myths legends or folklore-genie-arabian nights-aladdin-live action and animation-live action remake,/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,/rVqY0Bo4Npf6EIONUROxjYAJfmD.jpg,420818-447404-320288-788106-458156-429617-373571-72839-301528-287947-329996-812-479455-299534-330457-412117-299537-420809-399579-384018-2768
1865,Pirates of the Caribbean: On Stranger Tides,Adventure-Action-Fantasy,en,Captain Jack Sparrow crosses paths with a woman from his past and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge the ship of the formidable pirate Blackbeard Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.,117.087,Walt Disney Pictures-Jerry Bruckheimer Films-Moving Picture Company,5/15/11,379000000,1045713802,137,Released,Live Forever Or Die Trying.,6.5,13190,Johnny Depp-PenÌ©lope Cruz-Geoffrey Rush-Ian McShane-Kevin McNally-Sam Claflin-Astrid BergÌ¬s-Frisbey-Stephen Graham-Keith Richards-Richard Griffiths-Greg Ellis-Damian O'Hare-ÌÒscar Jaenada-Anton Lesser-Roger Allam-Judi Dench-Christopher Fairbank-Paul Bazely-Bronson Webb-Richard Thomson-Yuki Matsuzaki-Robbie Kay-Steve Evets-Ian Mercer-Deobia Oparei-Gemma Ward-Sebastian Armesto-Juan Carlos Vellido-Tristan Laurence Perez-Norberto MorÌÁn-Gerard Monaco-Tyrone Lopez-Luke Roberts-Daniel Ings-Emilia Jones-Patrick Kennedy-Jody Halse-Clifford Rose-Paul Hunter-Jorgelina Guadalupe Airaldi-Brea Berrett-Toni Busker-Sanya Hughes-Daphne Joy-Antoinette Kalaj-Derek Mears-Danny Le Boyer-Kitt Barrie-Steve Morphew-Alan J. Utley-Moore-Fileena Bahris-Gintare Beinoraviciute-Nicola Bertram-Andrew Crayford-Jason Curle-Kristofer Dayne-Nichola Fynn-Sean Francis George-Bobby Holland Hanton-Randy Herman-Harley Jay-Aaron King-Jeremy King-Matt Lasky-LeJon Stewart-Teresa Mahoney-Edward Mitchell-Kelly Mumme-Salomon Passariello-Siegfried Peters-David Pinkus-Jean Pierre Prats-Steve Saunders-Santi Scinelli-Kristen StephensonPino-Richard Stoker-Robert Stone-Sean Talo-Harvey Walsh-Loretta Walsh-Hannah Walters-Claira Watson Parr-Chuck Williams,england-spain-sea-captain-mutiny-sword-prime minister-sailing-silver-ship-duke-mermaid-pirate-soldier-battle-swashbuckler-18th century-aftercreditsstinger-blackbeard-1750s,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,/wQ0r0JRs7elHSKg1SFtdWdKTYKi.jpg,285-58-22-166426-12444-12445-10138-675-767-10195-10528-674-672-673-41154-58574-1930-49538-425-12155-121
324852,Despicable Me 3,Action-Animation-Comedy-Family-Adventure,en,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,34.257,Illumination-Universal Pictures,6/15/17,80000000,1031552585,96,Released,Oh brother.,6.5,6466,Steve Carell-Kristen Wiig-Trey Parker-Miranda Cosgrove-Dana Gaier-Nev Scharrel-Steve Coogan-Julie Andrews-Jenny Slate-Pierre Coffin-Chris Renaud-Andy Nyman-Michael Beattie-Adrian Ciscato-Brian T. Delaney-Ken Daurio-Lori Alan-Carlos Alazraqui-Kyle Balda-Teresa Ganzel-Bob Bergen-Jess Harnell-Gregg Berger-John Kassir-Mona Marshall-John Cygan-Laraine Newman-Jan Rabson-Bill Farmer-Mindy Sterling-Danny Mann-Jim Ward-Matthew Wood-Katia Saponenko-Jude Alpers-Cory Walls-Sophie M. Siadatpour-Stephanie De Meautis-Bruno Dequier-Gregg Berger-Tara Strong,twin brother-sequel-despicable-minions,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,/ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,93456-20352-211672-295693-260514-278154-50349-378236-38832-10527-159824-140300-29233-8355-335797-950-80321-953-127380-49013-57800
127380,Finding Dory,Adventure-Animation-Comedy-Family,en,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,32.945,Pixar-Walt Disney Pictures,6/16/16,200000000,1028570889,97,Released,An unforgettable journey she probably won't remember.,7.042,11504,Albert Brooks-Ellen DeGeneres-Ed O'Neill-Hayden Rolence-Diane Keaton-Eugene Levy-Ty Burrell-Kaitlin Olson-Idris Elba-Dominic West-Kate McKinnon-Bill Hader-Andrew Stanton-Torbin Xan Bullock-Bennett Dammann-Bob Peterson-Alexander Gould-Katherine Ringgold-John Ratzenberger-Angus MacLane-Willem Dafoe-Brad Garrett-Allison Janney-Austin Pendleton-Stephen Root-Vicki Lewis-Jerome Ranft-Sloane Murray-Lucia Geddes-Gabriel C. Brown-Sigourney Weaver-Riley Lio,fish-amnesia-octopus-sequel-anthropomorphism-underwater-aftercreditsstinger-clownfish,/3UVe8NL1E2ZdUZ9EDlKGJY5UzE.jpg,/8yYuFjRsozwOckhAaTHRLTiDwml.jpg,12-62211-150540-2062-9806-863-585-14160-920-10193-9487-62177-269149-862-328111-49013-105864-277834-109445-10681-260514
12155,Alice in Wonderland,Family-Fantasy-Adventure,en,Alice now 19 years old returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.,53.119,Walt Disney Pictures-Roth Films-Team Todd-Tim Burton Productions-The Zanuck Company,03-03-2010,200000000,1025467110,108,Released,You're invited to a very important date.,6.616,12723,Mia Wasikowska-Johnny Depp-Anne Hathaway-Helena Bonham Carter-Crispin Glover-Matt Lucas-Alan Rickman-Stephen Fry-Michael Sheen-Timothy Spall-Marton Csokas-Lindsay Duncan-Geraldine James-Tim Pigott-Smith-Leo Bill-Frances de la Tour-Christopher Lee-Paul Whitehouse-Barbara Windsor-Michael Gough-Imelda Staunton-Eleanor Tomlinson-Rebecca Crookshank-Jemma Powell-Eleanor Gecks-Holly Hawkins-Lucy Davenport-Joel Swetow-Jessica Oyelowo-Ethan Cohn-Richard Alonzo-Harry Taylor-Chris Grabher-Simone Sault-Caroline Royce-Bonnie Parker-Cortney Palm-Amy Bailey,based on novel or book-queen-fantasy world-live action remake-based on young adult novel,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,/20pkC7yJdCV4J1IMKfsCT9QU7zV.jpg,241259-118-812-162-12-1865-285-58-12444-62213-675-767-3933-12092-674-14160-425-12445-58595-953-38757
269149,Zootopia,Animation-Adventure-Family-Comedy,en,Determined to prove herself Officer Judy Hopps the first bunny on Zootopia's police force jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.,111.664,Walt Disney Pictures-Walt Disney Animation Studios,02-11-2016,150000000,1023784195,109,Released,Welcome to the urban jungle.,7.746,14669,Jason Bateman-Ginnifer Goodwin-Idris Elba-Jenny Slate-Nate Torrence-Bonnie Hunt-Don Lake-Tommy Chong-J.K. Simmons-Octavia Spencer-Alan Tudyk-Shakira-Raymond S. Persi-Della Saba-Maurice LaMarche-Phil Johnston-Fuschia!-John DiMaggio-Katie Lowes-Gita Reddy-Jesse Corti-Tom 'Tiny' Lister Jr.-Josh Dallas-Leah Latham-Rich Moore-Kath Soucie-Peter Mansbridge-Byron Howard-Jared Bush-Mark Rhino Smith-Josie Trinidad-John Lavelle-Kristen Bell-Evelyn Wilson Bresee-Hewitt Bush-Jill Cordes-Madeleine Curry-Terri Douglas-Melissa Goodwin Shepherd-Zach King-Dave Kohut-Jeremy Milton-Pace Paulsen-Fabienne Rawley-Bradford Simonsen-Claire K. Smith-Jackson Stein-David A. Thibodeau-Hannah G. Williams-Daveed Diggs,allegory-lion-hippopotamus-fox-elephant-sheep-cartoon-polar bear-bullying-revenge-conspiracy-con artist-urban-female protagonist-anthropomorphism-rabbit-animal-rookie cop-missing person-racial prejudice-injustice-reconciliation-buddy cop-stereotype-discrimination,/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,/p2fRZzxla6NoRbIH2KOZq0gHb5S.jpg,150540-177572-109445-127380-2062-38757-9806-14160-72962-12-585-277834-10681-293660-10193-862-425-259316-8587-278927-808
49051,The Hobbit: An Unexpected Journey,Adventure-Fantasy-Action,en,Bilbo Baggins a hobbit enjoying his quiet life is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug the dragon.,81.291,Warner Bros. Pictures-Metro-Goldwyn-Mayer-New Line Cinema-WingNut Films,11/26/12,250000000,1021103568,169,Released,From the smallest beginnings come the greatest legends.,7.323,16761,Martin Freeman-Richard Armitage-Ian McKellen-Graham McTavish-Aidan Turner-Ken Stott-Dean O'Gorman-James Nesbitt-Mark Hadlow-Stephen Hunter-William Kircher-John Callen-Peter Hambleton-Jed Brophy-Adam Brown-Ian Holm-Elijah Wood-Hugo Weaving-Cate Blanchett-Christopher Lee-Andy Serkis-Sylvester McCoy-Barry Humphries-Jeffrey Thomas-Michael Mizrahi-Lee Pace-Manu Bennett-Conan Stevens-John Rawls-Stephen Ure-Timothy Bartlett-Bret McKenzie-Kiran Shah-Benedict Cumberbatch-Glenn Boswell-Thomas Robins-Luke Evans-Dan Hennah-Stephen Gledhill-Tim Gordon-Sonia Forbes Adam-Oscar Strik-Erin Banks-Brian Hotter-Eric Vespe-Mervyn Smith-Ruby Acevedo-Katie Jackson-Isaac Miller-Ella Olssen-Louis Ashbourne Serkis-Sonny Ashbourne Serkis-Ruby Ashbourne Serkis-Terry Notary-Peter Jackson,riddle-elves-dwarf-orcs-based on novel or book-mountain-burglar-sword-horseback riding-legend-travel-creature-thunderstorm-fantasy world-wizard-epic battle-lost ring-journey-goblin-giant-tunnel-underground lake-buried treasure-climbing a tree-invisibility-ancient-quest-high fantasy-trolls-elfen-epic fantasy-good vs evil-fantasy creature,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,57158-122917-121-120-122-37724-49026-68721-24428-70160-19995-49521-1930-1865-58-12444-22-87827-10195-1726-285
155,The Dark Knight,Drama-Action-Crime-Thriller,en,Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.,126.226,DC Comics-Legendary Pictures-Syncopy-Isobel Griffiths-Warner Bros. Pictures,7/16/08,185000000,1004558444,152,Released,Welcome to a world without rules.,8.513,31145,Christian Bale-Heath Ledger-Michael Caine-Gary Oldman-Aaron Eckhart-Maggie Gyllenhaal-Morgan Freeman-Nestor Carbonell-Monique Gabriela Curnen-Ron Dean-Chin Han-Eric Roberts-Ritchie Coster-Anthony Michael Hall-Keith Szarabajka-Joshua Harto-Melinda McGraw-Nathan Gamble-Michael Jai White-Colin McFarlane-Nydia Rodriguez Terracina-Tommy Lister Jr.-William Fichtner-Cillian Murphy-Patrick Leahy-Matt Skiba-David Dastmalchian-Michael Vieau-Michael Stoyanov-William Smillie-Danny Goldring-Matthew O'Neill-Olumiji Olawumi-Greg Beam-Erik Hellman-Beatrice Rosen-Vincenzo Nicoli-Edison Chen-Andy Luther-James Farruggio-Tom McElroy-Will Zahrn-James Fierro-Sam Derence-Jennifer Knox-Patrick Clear-Sarah Jayne Dunn-Charles Venn-Winston Ellis-Sophia Hinshelwood-Keith Kupferer-Joseph Luis Caballero-Richard Dillane-Daryl Satcher-Chris Petschler-Aidan Feore-Philip Bulcock-Paul Birchard-Walter Lewis-Vincent Riotta-Nancy Crane-K. Todd Freeman-Matt Shallenberger-Michael Andrew Gorman-Lanny Lutz-Peter DeFaria-Matt Rippy-Andrew Bicknell-Ariyon Bakare-Doug Ballard-Helene Maksoud-Tommy Campbell-Craig Heaney-Lorna Gayle-Lisa McAllister-Peter Brooke-Joshua Rollins-Dale Rivera-Matthew Leitch-Thomas Gaitsch-William Armstrong-Adam Kalesperis-Tristan Tait-Bronson Webb-David Ajala-Gertrude Kyles-Jonathan Ryland-James Scales-Nigel Carrington-Ian Pirie-Lateef Lovejoy-Grahame Edwards-Roger Monk-Ronan Summers-Wai Wong-Michael Corey Foster-Hannah Gunn-Jon Lee Brody-Debbi Burns-Maritza Cabrera-Shirin Caiola-Laura Chernicky-Henry Milton Chu-Kelli Clevenger-Richard Divizio-Tony Domino-David Fultz-Natalie Hallam-Jordon Hodges-Erron Jay-Nicky Katt-Thomas Kosik-Don Kress-Tim Krueger-Dan Latham-Tom McComas-James Mellor-Joseph Oliveira-Buster Reeves-Peter Rnic-Amit Shah-Michelle Shields-Sofiya Smirnova-Bruce Spielbauer-Robert Patrick Stern-Robert Stone-Richard Strobel-Tom Townsend-John Turk-John Warman-Chris Wilson-Kevin Zaideman-Rob Clark-Brandon Lambdin-Craig Braginsky-Mike Whyte-Tina Simmons,joker-sadism-chaos-secret identity-crime fighter-superhero-anti hero-scarecrow-based on comic-vigilante-organized crime-tragic hero-anti villain-criminal mastermind-district attorney-super power-super villain-neo-noir,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,/nMKdUUepR0i5zn0y1T4CsSB5chy.jpg,49026-272-27205-122-120-680-278-121-238-550-603-1726-68718-1891-24428-13-11-807-240-19995-16869
